id_municipio,prop_pop_trab_remun,prop_migrantes_recentes
1714203,0.58537451321144629,0.16191061529910467
1714880,0.580689438892355,0.19524425994668543
1715150,0.64554963365417783,0.22326255038106929
1715705,0.68092885489182564,0.11999396298525229
1716208,0.6379394637548027,0.055755563477205658
1716307,0.72713409643888882,0.2173523044777777
1716703,0.55871511421882447,0.21521646287948226
1717008,0.7318438971098894,0.070421853322511552
1717206,0.68282863629886947,0.56103589322757108
1717503,0.56203919813916481,0.2156444097207236
1718204,0.48375131668303312,0.15369748892937465
1718303,0.84089555993103182,0.13012154281966232
1718402,0.57641384374806914,0.1486642742476412
1718501,0.78923692353597552,0.070634740720673814
1718659,0.755326655020458,0.12956853861868153
1718709,0.61425249278012928,0.23040456466691589
1718758,0.83471466005724582,0.12668843173663549
1718840,0.55090915891039849,0.10577773629045516
1718881,0.74978275238540482,0.22153178892385916
1718907,0.75128204151983191,0.11359064615767643
1720200,0.75879804413183116,0.16786330561765805
1720259,0.57138394033640094,0.16399745010372743
1720309,0.79860102824084078,0.13911694899124188
1720655,0.57251830672548343,0.21044010030568464
1720853,0.43148966172537118,0.25698440218356194
1720903,0.60985910888684924,0.080567270555559234
1720978,0.58599719030144282,0.43575396043881354
1721000,0.37044224858363473,0.52190774249773109
1721109,0.68323557902824994,0.10876030488226313
1722081,0.55090078037464829,0.20364523677341992
1722107,0.53638486960221932,0.20838732907303548
1100064,0.49550327968506935,0.094735305192664626
1100072,0.72194283770551138,0.19453641133303873
1100080,0.48696678880629857,0.2738973249822052
1100106,0.44081415085219933,0.11619855193178114
1100114,0.51197082427044338,0.16933466554329585
1100122,0.40384454115769497,0.18643647240371708
1100155,0.45261472876808984,0.20231790890105744
1100262,0.60498961795890538,0.34865417377523433
1100288,0.463284705421927,0.19977150006321817
1100296,0.75224892414638267,0.18342218100852889
1100338,0.57070626898342,0.21249697051414709
1100346,0.53723523418363517,0.22866384047424523
1100379,0.47360871962446605,0.29077622105037448
1100403,0.57437393551842819,0.27042885529954053
1100452,0.50232877805510312,0.74696422875731094
1100700,0.59219028029132614,0.50018505551320247
1100940,0.47206426720294076,0.48849944254533367
1101104,0.51768075327611185,0.391688857911892
1101302,0.49434886912887954,0.28825192945890155
1101401,0.45521257083489519,0.24947245435964574
1101468,0.48428103140894924,0.34050893991338066
1101484,0.43008696040068406,0.18220090974385864
1101559,0.53394101555195694,0.17763412104521983
1101708,0.60900445094467526,0.29855482150307094
1101757,0.41591120139921806,0.36685706873182156
1101807,0.56715731928262214,0.24580545966835224
5300108,0.38455233496327457,0.12716697604312133
2800209,0.51416237188411418,0.098672251046613382
2800308,0.4560252936748706,0.099966878605153048
2800407,0.45496818638805808,0.1016527588530812
2800506,0.518589181795553,0.21684343275679396
2800670,0.50839874795741458,0.08532595517544736
2800704,0.59635897630547363,0.030702251294480881
2801504,0.53860464878907033,0.126365151110104
2801702,0.46189877063906004,0.10598036933776089
2801900,0.61855670418874975,0.089476030148274613
2802007,0.511604485093222,0.18051097734010771
2802205,0.59675493313276473,0.14058999167833108
2802304,0.524102818246064,0.076156380769769619
2802403,0.61950814229289708,0.092555539269412623
2802601,0.53053762008179361,0.060252926830213084
2802700,0.62723373950119055,0.060633199048674827
2802809,0.62271841891350133,0.11551536028517785
2802908,0.45837842022168812,0.06396600900786388
2803005,0.48538184365031756,0.052099766434550818
2803104,0.64781604727905606,0.11647839752588364
2803500,0.50309966703717646,0.08767959141833212
2803609,0.55955547862541843,0.081652410961131155
2803807,0.63087043740576321,0.11891674601681858
2803906,0.44675226276066077,0.099187226291659283
2804003,0.59347060725203027,0.092999776327935144
2804102,0.58284527514128937,0.074541676368157672
2804201,0.51980090594844941,0.14068471977263267
2804300,0.549653183875278,0.089638875510739055
2804607,0.51730267113370165,0.085144805362687065
2804805,0.45455077366998259,0.37241417854607345
2805208,0.58340650138565642,0.085346103533403078
2805406,0.810661965565031,0.16345832828272705
2805604,0.68238604482048182,0.066572300198630516
2805703,0.5230688213711725,0.0950104059446531
2805802,0.5510564796783517,0.056468054378399073
2806008,0.5221657612194317,0.1224197508000521
2806206,0.54829069529377483,0.11977274280929459
2806602,0.64165175512457462,0.0854734011757102
2806800,0.47527181243490169,0.11158797539959284
2806909,0.49473078617093036,0.10939111523721412
2807105,0.55410688181949252,0.055545854368723141
2807204,0.53963350040864155,0.1100279141623315
2807303,0.56661243385612325,0.10253824332054771
1300060,0.77544465696456311,0.047648716925757173
1300102,0.546941583176942,0.081869980482993168
1300300,0.5974611413275136,0.11234315214488155
1300409,0.59090340133111008,0.05800801268421911
1300607,0.61519098190873589,0.074264565032759827
1300680,0.6797111130941168,0.1085947977829821
1300839,0.48311772591074031,0.0785834906752156
1300904,0.74618294213551872,0.06007301704669793
1301001,0.71553118156772588,0.058161081985508983
1301100,0.69622118143088829,0.088755723268217471
1301209,0.52127292337082742,0.046428979960129846
1301506,0.80460962392359292,0.072867285326032358
1301902,0.50166329353835148,0.11439975910306169
1301951,0.52467022880775471,0.087152552676571265
1302009,0.62492087603743662,0.1251691048598505
1302108,0.73863821830870824,0.027860336993780873
1302207,0.54770961592196354,0.11026936617915077
1302405,0.67229362548219884,0.031016891973396195
1302504,0.54877170884066018,0.0945377935697203
1302702,0.62254486059852665,0.029129383077768977
1302900,0.56660231963576557,0.053821015622965
1303205,0.64895032454381218,0.16941367378555477
1303403,0.54556681012436237,0.065623432406183665
1303502,0.78038208749219018,0.039146591728204609
1303536,0.43647225358963843,0.47768259273120817
1303809,0.7503272599730566,0.079422443284864683
1303957,0.546078000562354,0.065231385020799268
1304005,0.62433534226787135,0.14118742996010847
5000203,0.37278906072807177,0.43890920337706152
5000252,0.4219090753243554,0.26898150808007087
5000609,0.44408382210441366,0.14514585428517329
5000708,0.52057225424683518,0.13130358820444832
5000807,0.44579608182867692,0.17662018106044622
5000856,0.50681090209085089,0.1087007071503782
5000906,0.49634091015294024,0.11058230135246219
5001003,0.510002082385048,0.1750739971746576
5001243,0.476128091863474,0.18846534902841242
5001508,0.41384420941380134,0.24696560791516919
5002001,0.48862561288859091,0.25948191556298439
5002100,0.49859028967155949,0.13093676391217823
5002159,0.5127425495607062,0.20558644873010135
5002308,0.3948884606554805,0.22650625788498557
5002407,0.49337976751534052,0.11093990614266194
5002605,0.44424275956055753,0.15075574800581529
5002803,0.45046592063663921,0.18767365806015587
5002951,0.27794032836699006,0.41636329419420354
5003108,0.41285472106352378,0.28951789045017579
5003157,0.46318475134679377,0.2111004488156413
5003306,0.4301164159246666,0.14545939738404126
5003454,0.52437783425420259,0.11652861149614051
5003702,0.423430688133158,0.14053838083618525
5003751,0.44421957285581043,0.20769650261331832
5003801,0.49383839473696717,0.14062180861758569
5004007,0.52667052703308037,0.12340063230052453
5004403,0.39301970410184767,0.24818082595000437
5004809,0.58749466523617255,0.349644506503835
5005103,0.45831301582712231,0.1767975458411136
5005202,0.53598779469177682,0.22021355711793625
5005251,0.4369415897979434,0.18211098159849734
5005608,0.53691281654800327,0.1155269029243616
5005681,0.46117656114217759,0.18810747204947825
5006002,0.39519738764457946,0.37217209797786721
5006259,0.4722412063588724,0.247352170251408
5006309,0.42501631141481255,0.12012380799919929
5006408,0.47011405896247366,0.12025582369596824
5006606,0.43697446879824864,0.15179227134825612
5007109,0.35235043349418593,0.34111894205158916
5007208,0.41094170354636544,0.22500558751397468
5007406,0.43129702428934241,0.14991597356069078
5007554,0.37574802197478424,0.32842719462066178
5007695,0.38684051013641113,0.28320924396778313
5007703,0.39906561945905733,0.17904582348049444
5007901,0.468492198902133,0.27461330651751542
5008008,0.47918735258227935,0.3260983372927006
5008404,0.5753065053383305,0.1357257887206493
3200169,0.52710813720382421,0.14851523693359431
3200409,0.45003777834697961,0.18829212526319011
3200508,0.52797900562776645,0.13465678657882169
3200706,0.52755616625202384,0.11865921030524312
3200904,0.48265869185524629,0.11159828953893201
3201100,0.47125299892244227,0.18333583440911147
3201159,0.46463531373343786,0.17706727132551484
3201209,0.45468253268316544,0.0866052014047694
3201308,0.45141926798087056,0.12751252685876638
3201407,0.42875087783631122,0.091812299425841418
3201506,0.40883264035908634,0.081603029730558774
3201803,0.57230024662856593,0.14156353134447333
3202009,0.46733793076715485,0.15404117462496264
3202108,0.55102004689989614,0.1012235568087253
3202207,0.48224346459066508,0.19182972552577807
3202405,0.44346785865983307,0.21457265046990551
3202702,0.40499659379276848,0.072538575476986181
3202900,0.428175066804996,0.068018149122587912
3203106,0.48433538583952213,0.14438125793299808
3203205,0.4053548104777433,0.097530507718405685
3203304,0.46860459676158173,0.11898152088126997
3203346,0.39514969918914788,0.14737818613550288
3203353,0.45867666834737453,0.081685557156897737
3203502,0.52668422926170844,0.10534864767914594
3203809,0.49242641860274483,0.099177564028648621
3203908,0.45094132371719309,0.10648354393434613
3204054,0.48405259026301267,0.16143053635935123
3204104,0.484273240224838,0.15687799873523567
3204203,0.46260324396960578,0.24771390576871102
3204252,0.61441235743583278,0.14319195696595144
3204302,0.49136419388165,0.086472043305731341
3204351,0.6999105967453314,0.070059091951909264
3204401,0.50944739481296841,0.1108112608726213
3204500,0.45857712399049616,0.13113020425716698
3204609,0.41182952669403072,0.14492969460993693
3204658,0.55077822125180853,0.13973728991796566
3204708,0.39932023878298084,0.10844630515758431
3204807,0.52150303947170906,0.10689369011605374
3204955,0.4625881011733417,0.0793009495538407
3205002,0.43757235778366821,0.21821540471243625
3205101,0.45096157270376536,0.21677052002354069
3205176,0.4629820370133903,0.1709451507615973
3205309,0.40475339997508458,0.12265805151037931
2700102,0.70479432686288868,0.035384556023019445
2700201,0.60134739598652565,0.058132381023566042
2700409,0.60367787065195411,0.1013567174568769
2700508,0.54081014388498194,0.17222842484784917
2701001,0.571249916560392,0.13723225308076328
2701209,0.72052073711158193,0.11857103041404814
2701407,0.59699119130886735,0.1309559234277014
2701605,0.79453082889301074,0.08371744181293389
2701704,0.56817536041431072,0.038335821663117588
2702207,0.60464234515256643,0.12064013792189371
2702306,0.54297996668996973,0.10224217218425695
2702355,0.58565184396820447,0.093557972467303283
2702504,0.61914914283997136,0.11947390295728652
2702553,0.87733349255441873,0.10536437495176217
2702702,0.48673139890331185,0.15792556035242156
2703007,0.61905506361309082,0.078628467971980032
2703205,0.74705374978783667,0.044614532587426439
2703304,0.78767000357590611,0.041841352066535387
2703502,0.69194140136316473,0.0874059186126151
2703700,0.45496454754351262,0.11167029752478524
2703908,0.53870675116056776,0.16160745043997354
2704104,0.52600846928058231,0.10376916999648181
2704401,0.66507032944110756,0.097941283138624172
2704609,0.73074639477887038,0.078450106482290449
2704906,0.667519405456405,0.070504452508829377
2705408,0.70984263212579179,0.086652604781681117
2705507,0.58428060723127229,0.088818477742245064
2705606,0.57414150329625868,0.10471650715253111
2706000,0.819751439723042,0.037319857278560922
2706208,0.61751849160778882,0.10876330454724689
2706422,0.82729723695091051,0.047158408407357633
2706505,0.57435470170172043,0.06354182302546646
2706901,0.5734178288932491,0.1177811199152681
2707206,0.72132807793545706,0.073920618320326
2707404,0.62091341139433553,0.11292111384637397
2707602,0.62772826985880881,0.071400485724058757
2707909,0.57156524136000741,0.13406657199043959
2708006,0.61415549543545789,0.069955236591999051
2708105,0.64577269757432754,0.066954015309082376
2708303,0.63307730754382063,0.066786878042507089
2708402,0.82483523045791307,0.08610592461159372
2708501,0.56510722056309992,0.11203451598234862
2709103,0.71100175964494483,0.080439465350469058
2709202,0.8152394565306379,0.026753327115978307
2709301,0.59113088468332964,0.091545533091584558
2709400,0.63912405478817913,0.092626175372216929
5100102,0.59024225826853893,0.095267175301872592
5100201,0.4115027462171274,0.26704849832962851
5100250,0.388291442589462,0.17147130572012242
5100300,0.47393991297695548,0.13298563613766998
5100508,0.49519131376765824,0.10675331179746797
5100805,0.37413114576215573,0.30789696715332243
5101209,0.6062413164642465,0.13813910839716845
5101258,0.42819073382752065,0.23327745638316846
5101308,0.4841459088839638,0.17437920200419205
5101407,0.47850361591588653,0.54589320347668668
5101605,0.51505625684239131,0.073348702761490456
5101803,0.43790020078929531,0.18082573682072867
5102504,0.46686364279587661,0.15529573920242068
5102686,0.34952909718656688,0.64963698041790952
5102694,0.602563766754122,0.24465645092032723
5102702,0.42588915522786641,0.3189770897853641
5102850,0.48852700376129482,0.27458504134371753
5103007,0.49798724134087075,0.20345145914632035
5103106,0.35577642491259748,0.2760639590765776
5103205,0.45883507466786028,0.19625150246779854
5103502,0.4361953011847482,0.17829933272193776
5103809,0.55424006943341508,0.20051240568843975
5103858,0.49613860381444608,0.3418814560004157
5104203,0.51167435775074643,0.10978189825074625
5104609,0.44284012466673278,0.35541497583758597
5105101,0.4793313991792526,0.17033035348521691
5105176,0.47139445792231205,0.366895257748052
5105259,0.30981409386276021,0.43735716467771563
5105309,0.5049841031356409,0.11338107727051996
5105580,0.34408298572356,0.38194119036782487
5106000,0.49819790806420122,0.10093552782438213
5106109,0.60513424688997519,0.16255536826068406
5106158,0.56999853855397076,0.4952188241791905
5106216,0.48127122370283382,0.26478343617837724
5106224,0.35835044596982496,0.49329372050748838
5106240,0.39120749897971119,0.55028163347302339
5106265,0.62637260277708173,0.37252726510319595
5106273,0.44734865993526279,0.19114794952298295
5106281,0.44510024518112851,0.37918200568183424
5106299,0.46114037990299261,0.29043986031511121
5106372,0.439286929176022,0.2423699968082646
5106455,0.59927547527054337,0.32149865893704571
5106653,0.42992718622633569,0.33366830765739075
5106778,0.49828429903944943,0.211438596022824
5106802,0.41761902495616349,0.27195370195231161
5106828,0.51193181484788053,0.26068668667834477
5106851,0.72479176206667606,0.11288453624606754
5107008,0.48713088803046567,0.14874693401451153
5107107,0.50522054117807835,0.13601976436904892
5107180,0.57943883280844044,0.22095745956603494
5107206,0.51153102907945014,0.15617466366235383
5107248,0.3691087887299101,0.35950936456298355
5107305,0.38618647876533646,0.25381384737845192
5107354,0.43581082821918576,0.44088042917231585
5107404,0.56232580021622425,0.14879383397032189
5107701,0.57248372479048293,0.14482143554352661
5107750,0.53997686213894747,0.10418364661798289
5107925,0.34163035029872119,0.43577483076520612
5107958,0.41058097890823775,0.26275735933024147
5108006,0.49331555384779863,0.588569204720362
5108105,0.44569006409372658,0.15243534385856281
5108303,0.2589193858667827,0.57411002297946434
5108402,0.40230704462546946,0.18804375979397084
5108600,0.45846123088390117,0.30053987930635867
5108907,0.33261005279912847,0.53934898399858588
5108956,0.41923436596071156,0.37422787122237122
2200103,0.72573116523890457,0.14932547451568964
2200202,0.61409902982453279,0.13005060647372066
2200251,0.5779113611301363,0.099277324036740389
2200277,0.55648639775476472,0.14339771639599175
2200301,0.78026929488087438,0.067634056176460247
2200608,0.695791377542631,0.11548489854001058
2200707,0.582830275068246,0.1106142938737171
2201150,0.74721571272944309,0.056155564013850377
2201200,0.42839678771145162,0.06068188384766899
2201309,0.45583070440318835,0.11128838274406108
2201408,0.682982082318023,0.11904836948927719
2201507,0.60232167469819209,0.085307338840019453
2201572,0.60753757162373756,0.055554887703513613
2201739,0.89948623749672574,0.075148306552472718
2201903,0.54216942158219539,0.10888826049903993
2201929,0.56658978141472172,0.062843571251156582
2201960,0.63950483410524817,0.11954589600696591
2202026,0.71461342198531685,0.081000878617597763
2202083,0.59945907037377455,0.067593225729001644
2202109,0.9045599505124392,0.035739050473986365
2202133,0.55029730810619482,0.086757978523484075
2202406,0.79372380565552325,0.10236403787814356
2202455,0.85714333526113684,0.089036371443822829
2202505,0.77633281620891359,0.044353597138640739
2202554,0.70804607262296482,0.089111035545047665
2202653,0.54912389343054513,0.0727767743245505
2202729,0.47942474328717088,0.088268267626674043
2202778,0.72127522059272009,0.10144905551697987
2202851,0.6510026307843142,0.049924148310471969
2202901,0.5758486787160545,0.07380427838828213
2203453,0.70959182749124472,0.0269997232644743
2203701,0.5752296384276121,0.07962377006357918
2203750,0.73256566149785929,0.04041069263685565
2203800,0.61360180043166657,0.0616808093240149
2203859,0.87451199133196245,0.21965445331591824
2204105,0.81297880789769927,0.063804073919163387
2204154,0.66716709363140025,0.11993608732080115
2204303,0.56600685182190824,0.060933737536310678
2204352,0.71818730983034862,0.19735018102004445
2204402,0.5961943822451431,0.089646623540184531
2204501,0.6393341157022866,0.16334866089245847
2204600,0.48231767205410059,0.092834924942064134
2204659,0.55711365396149393,0.13323281571453677
2204808,0.70764859960074489,0.14378118166484838
2204907,0.77861826508075349,0.054910622790051947
2205003,0.7268947302247839,0.061870764299116705
2205201,0.67565282663427928,0.071161408884526559
2205276,0.54768812218589147,0.07397752935427665
2205409,0.55920791723036833,0.053182172300767196
2205508,0.61124697097179859,0.057135298927149469
2205516,0.79291297531005511,0.081273861770456937
2205532,0.6503593953171195,0.070109559978769442
2205540,0.7024860640620445,0.27922415587902244
2205557,0.453163442413292,0.095046094997322791
2205565,0.83005995358039264,0.0691764039111009
2205573,0.696070906545254,0.12510403913420817
2205581,0.71654788783405821,0.15348098163654977
2205599,0.77269355316621779,0.1760214783093092
2205854,0.4522511648777327,0.096370855351997436
2205904,0.51997509363785877,0.16304663565073246
2206050,0.69263522495194529,0.07799968238
2206100,0.65921188680458476,0.0677820060902269
2206308,0.58501954304747572,0.10095414689032707
2206357,0.84030864193117283,0.12543100713417091
2206407,0.673799815301035,0.10512956977335394
2206605,0.58214127013892181,0.0771992910029283
2206654,0.59498179048216615,0.10852971501522789
2206670,0.69515599344125012,0.13783521178366498
2206696,0.80574332361192758,0.078277644836874619
2206704,0.79569729102153586,0.099571172542907246
2206902,0.72445442525319048,0.062833837258605363
2207009,0.5960385747451119,0.06389359326151807
2207108,0.54447179601061668,0.23873851526816456
2207207,0.69676602448641334,0.039660901508511294
2207306,0.72857096632094764,0.11749725633138591
2207504,0.70134468907926528,0.10049628881521282
2207553,0.82209792952200744,0.048962392224406966
2207801,0.72185289758534577,0.087075863724693808
2207959,0.78285430881200047,0.075092814287695514
2208205,0.56972685943797075,0.071822941893398384
2208502,0.474352992155089,0.0839469619995475
2208551,0.55403615020793207,0.2183187275897005
2209203,0.51976920326814235,0.039830162088948164
2209302,0.51878080477422861,0.141796690748604
2209450,0.83342683789291661,0.12763708870135643
2209559,0.52834885581309743,0.045967009052322164
2209708,0.77407845004349185,0.13505307204544043
2209757,0.54407844572781849,0.091228517784265523
2209856,0.84549558547436121,0.1030366139796874
2210003,0.58047739734029336,0.10919804522938051
2210102,0.6325589831997992,0.10328103530800449
2210300,0.70384675559394916,0.060888329798521677
2210359,0.60028779680686573,0.10104003904577472
2210375,0.85776213829234338,0.095647526572048183
2210383,0.49944021206059669,0.077719993088839021
2210391,0.89455091218147942,0.10596849781002704
2210508,0.58248920549980487,0.08513895227798858
2210631,0.68769067722885946,0.14985303009600881
2210938,0.73661618849003663,0.15847478589345088
2210979,0.84648660293005329,0.087301165564969183
2211001,0.43779321509617608,0.10190651714390542
2211100,0.57613517758851374,0.07796470925447
2211209,0.54773782716080821,0.11309613585356129
2211308,0.64240381134800217,0.15376444324904895
2211605,0.56213163815488876,0.075019929011963582
2211704,0.79527616061801043,0.070082255050259321
2400307,0.6729129499716201,0.1023371532436199
2400505,0.718990733016491,0.059885567439970769
2400604,0.7193569195725269,0.070050354616096655
2400802,0.59096950472889653,0.11854041490468413
2400901,0.81619910318479238,0.096092042220839377
2401206,0.60270181655179156,0.080618080172253664
2401453,0.58895286898455024,0.1512532381449764
2401503,0.66998708830678766,0.11757625061381152
2401651,0.7135963406028909,0.12916814404880739
2401701,0.68626914570748321,0.18362186684501644
2401909,0.71220152477790366,0.10275302670430309
2402006,0.4762594949224544,0.10359421799465424
2402204,0.64916837392289506,0.085500461345553641
2402402,0.45139938090875903,0.10400830433320481
2402501,0.7219258480499,0.098185436021664421
2402600,0.58775534822513054,0.10151135283774765
2402709,0.75800190169848713,0.047806700025679973
2403004,0.52074656520984952,0.13187822309487932
2403103,0.53513058980206962,0.103826650779521
2403251,0.44042977441653253,0.40125605338539894
2403400,0.54293120249943327,0.085982400472078044
2403756,0.55424357733918139,0.15182296237545967
2403806,0.622647224913048,0.11349100174800074
2404002,0.76951145107185981,0.0866900223616655
2404101,0.55368276973915731,0.3136213876980074
2404408,0.65469128076640526,0.11084887495801296
2404507,0.63925041951359285,0.25387447596507062
2404804,0.59411673441178614,0.12489674534203729
2404853,0.57415065235420637,0.12190399223174261
2404903,0.62153951450341882,0.13754188566424763
2405108,0.63909917934332461,0.17403436650297102
2405207,0.6781190952027677,0.066800547342801553
2405306,0.707523880439869,0.076837180121655455
2405702,0.54911737971456664,0.085065410087255461
2406007,0.77843676877335344,0.099701640989127871
2406106,0.62739062712005311,0.0804820989924515
2406205,0.65084532454779886,0.10326965444064219
2406700,0.59152043729864068,0.12322922726384253
2406809,0.75340452165122584,0.085491674076009147
2406908,0.63319552402406054,0.12502325483978768
2407104,0.558164154971689,0.1520289113546576
2407252,0.84284765112343962,0.1947436770463678
2407302,0.771614227640431,0.072556830794747729
2407609,0.56159926055420073,0.080447788786689164
2407906,0.71378874905236434,0.090055677791040276
2408201,0.545148856521658,0.20126391724890122
2408300,0.6854540100607458,0.069804989168702383
2408607,0.77143185987094587,0.065634227158175185
2408706,0.67487428528479465,0.059632604586429057
2409100,0.71629866026000977,0.12171044173222759
2409803,0.730093496706506,0.0957125972548511
2409902,0.60535988519457606,0.0724121466479976
2410009,0.726258009488952,0.1650260644811673
2410108,0.7218244841089716,0.082436067200976265
2410256,0.56155278964197264,0.20159554139349534
2410405,0.606257784415576,0.11911315933792956
2410801,0.78643755246803038,0.10585026533425478
2410900,0.68729599567867239,0.079407623654660725
2411056,0.49468997858699681,0.25082937379595288
2411106,0.704739140364296,0.040188038445335243
2411205,0.61360926450233044,0.092212238088439341
2411429,0.5738708118061836,0.11404748754683809
2411601,0.63128943270958693,0.077094096525813116
2411908,0.60429241777238452,0.18283244029437123
2412005,0.51848671162711624,0.24938875405735103
2412203,0.56757133910486224,0.15319245723235439
2412302,0.69106454382990179,0.082121991783563081
2412559,0.67409096181621775,0.16867545837938885
2413003,0.66854941649404076,0.13340646704978168
2413102,0.72072273615745475,0.16878947305093564
2413359,0.62493974768822236,0.1498664017156596
2413557,0.77353855127527482,0.11557618442240344
2413706,0.776618276318352,0.11566547173806285
2413805,0.5280728007409391,0.079465517486629222
2414159,0.55458819057261954,0.20201835105057969
2414456,0.75172758158538011,0.061632902224266164
2414605,0.717153765852516,0.084310383426652466
2414902,0.75223170050067634,0.055857677624162896
2500304,0.63119507611644743,0.074283503885692867
2500536,0.668116871778078,0.065506801941056556
2500577,0.68691451679149829,0.081384238984798
2500700,0.66909009248928142,0.073124634395972055
2500775,0.53076281327982144,0.1354182703747969
2501104,0.62447513459102466,0.088581845808391985
2501153,0.6369595408694948,0.066228570519041047
2501302,0.69228146996515982,0.049624491203698745
2501401,0.65405482297401374,0.097581709787500526
2501500,0.71471995801874111,0.0768288485265227
2501708,0.63812282527967834,0.094553577635432984
2501906,0.70541313817353246,0.12251302955539239
2502052,0.563531129186249,0.12320581955447639
2502151,0.59052389500055646,0.092710823820723862
2502300,0.7172724709710645,0.09243761380202753
2502409,0.50955542347552751,0.11550202418646208
2502607,0.612338171278511,0.090054103927074539
2502706,0.63622819508121009,0.1012414630873293
2502805,0.565137780456913,0.079272398014386847
2502904,0.65917352799333273,0.1282684776166666
2503001,0.56318430235241823,0.12713393604832349
2503407,0.75150332869572645,0.13702464684198115
2503506,0.77088037727872027,0.12369374648640483
2503555,0.79020690782324754,0.0591358501955788
2503704,0.57775948106073194,0.10065670471395843
2504009,0.50726297519556851,0.082478816436625843
2504074,0.6779455849042636,0.082045189685893874
2504108,0.5684245121984034,0.13543820827811426
2504157,0.81565090880926783,0.10950180802882395
2504306,0.52383809737718168,0.10005435540926221
2504603,0.518063274492444,0.30041186159070804
2504702,0.55885229597946406,0.066894826682187852
2504801,0.59631235540061844,0.13586023496758695
2504900,0.62407847666074057,0.10494149395476213
2505105,0.66787023066410744,0.069653075309361642
2505279,0.74688971709768637,0.12383646043790382
2505303,0.504917832888498,0.125419707889383
2505402,0.72061263646392637,0.092528981468007948
2505501,0.56693193783240659,0.13624830344565711
2505600,0.68929234399288442,0.095078401423381892
2505709,0.77869147655262183,0.0736555456062147
2505808,0.67195088163991368,0.15668878198768971
2505907,0.57266972647902947,0.099784829970269356
2506004,0.62809177661519611,0.089540450990401657
2506400,0.64356877338898311,0.0712754549109296
2506509,0.61796634808752182,0.0637170357140693
2506707,0.75841321510786008,0.0733422360909716
2506905,0.59288122080712613,0.0729069745600188
2507200,0.68491076490586444,0.075309749082640751
2507309,0.72544211610838616,0.16490073162644395
2507408,0.57960698424126389,0.14660914042798837
2507606,0.56368171202701478,0.082748732504606154
2507903,0.62609425584059941,0.094059145720438442
